,Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Size,Outlet_Location_Type,Outlet_Type,Outlet_Year,Item_Outlet_Sales
8811,9,12.1,5019,0.061124626,726,56.4614,1553,1553,5583,9294,33,2150.540195739673
8812,10,14.0,5019,0.0437708232,1989,54.864,1550,7996,3980,9294,23,2476.430488638602
8813,9,12.85,9185,0.121624114,1989,42.2428,1553,1553,5583,9294,33,1599.9782050858435
8814,10,7.535,9185,0.081719458,726,118.444,1553,1553,5583,9294,33,4563.625773530551
8815,9,16.35,9185,0.01336643,280,105.228,1550,7996,3980,9294,23,4807.533439541754
8816,9,5.48,9185,0.015035032,1426,84.025,1559,4655,5583,1559,35,5152.203315993441
8817,9,11.1,9185,0.059557164,2013,149.2366,1559,4655,5583,1559,35,9218.35253773657
8818,9,19.2,9185,0.077443049,1548,194.511,1553,1553,5583,9294,33,7555.042349925276
8819,10,18.85,9185,0.055470721,1086,132.1284,1548,7996,4641,9294,18,5417.742621158896
8820,10,14.5,9185,0.019514867,280,165.121,1548,7996,4641,9294,18,6804.582929491328
8821,10,6.46,5019,0.08228859,2013,144.4102,925,7996,5583,1805,22,828.1176417323902
8822,10,14.15,9185,0.036090136,726,41.1138,1546,4655,5583,1546,11,1468.503325608232
8823,10,20.25,9185,0.098645981,1548,244.746,925,7996,5583,1805,22,1415.0963143921429
8824,9,15.7,9185,0.03744271,726,181.1634,1543,7996,4641,9294,13,6413.752828855476
8825,8,20.25,9185,0.147933567,1548,235.3616,1550,7996,3980,9294,23,10857.251948872088
8826,10,9.6,9185,0.084937598,1086,105.028,1550,7996,4641,9294,16,4101.634898455732
8827,9,20.5,9185,0.020601136,2013,91.683,1550,7996,4641,9294,16,3579.589217420379
8828,9,12.35,5019,0.158439388,736,156.0946,1550,7996,4641,9294,16,6129.659473333763
8829,9,5.485,9185,0.04126065966666667,858,165.7842,1559,4655,5583,1559,35,10262.977590978622
8830,9,15.75,9185,0.135072801,1548,99.17,1550,7996,3980,9294,23,4512.148805186678
8831,9,19.2,9185,0.035156307,1989,179.1318,1553,1553,5583,9294,33,6955.996189069026
8832,9,17.75,9185,0.014509564,2013,157.4262,1559,4655,5583,1559,35,9751.395487757654
8833,8,9.395,5019,0.100315391,1086,85.8856,1553,1553,5583,9294,33,3291.1756855343087
8834,10,18.2,9185,0.058420325,1548,221.4456,1553,1553,5583,9294,33,8622.49227948386
8835,10,19.0,9185,0.027096298,1548,128.6336,1546,4655,5583,1546,11,4681.411711998994
8836,9,4.805,5019,0.037912667,1136,125.8704,1543,7996,4641,9294,13,4430.116667314254
8837,10,8.85,9185,0.016110572,1548,104.2964,1543,7996,4641,9294,13,3664.0069175905674
8838,9,11.65,5019,0.076158144,1989,82.9908,1546,4655,5583,1546,11,2994.8728767266603
8839,8,9.395,9185,0.104338095,1989,236.8932,1543,7996,4641,9294,13,8411.211141863763
8840,10,9.695,9185,0.129998012,2013,185.1898,1550,7996,3980,9294,23,8511.459645665478
8841,9,18.7,5019,0.060924339,1426,231.201,1548,7996,4641,9294,18,9564.52097065256
8842,9,20.75,9185,0.024247803,2013,123.973,1546,4655,5583,1546,11,4509.80533966142
8843,10,8.89,9185,0.005483027,1426,100.4016,1550,4655,3980,9294,21,3957.0085353286404
8844,8,12.6,9185,0.064371885,858,119.8414,1546,4655,5583,1546,11,4351.319473027037
8845,8,12.6,9185,0.082684949,1548,176.6054,1553,1553,5583,9294,33,6848.31093450187
8846,9,13.1,5019,0.098984923,1426,198.2768,1548,7996,4641,9294,18,8176.819565448837
8847,9,9.3,5019,0.014016743,1989,196.8084,1550,7996,4641,9294,16,7783.06974349419
8848,10,5.15,5019,0.060880827,736,124.4388,1559,4655,5583,1559,35,7663.934794836946
8849,9,17.7,5019,0.068511767,2013,83.2276,925,7996,5583,1805,22,473.17549158982746
8850,10,17.85,9185,0.046375807399999996,1989,127.502,1548,7996,4641,9294,18,5226.328081592898
8851,10,8.935,9185,0.04017515,1426,54.1298,1550,7996,4641,9294,16,2093.651751506659
8852,10,11.15,9185,0.120441348,1136,43.7744,1546,4655,5583,1546,11,1562.5343854698428
8853,9,20.25,9185,0.045440803,1548,179.5976,880,7996,3980,1805,35,1014.3452445874282
8854,9,11.1,9185,0.135906738,1989,217.9482,1543,7996,4641,9294,13,7725.385994421574
8855,9,10.0,9185,0.025973288,1084,264.3226,1543,7996,4641,9294,13,9419.573143093163
8856,10,4.88,5019,0.23372937,1086,52.4298,880,7996,3980,1805,35,289.6630353945585
8857,10,12.8,9185,0.091552173,280,107.1938,1543,7996,4641,9294,13,3758.512694856851
8858,10,9.895,5019,0.028883289,1084,116.6492,1543,7996,4641,9294,13,4102.0751668386365
8859,8,13.35,9185,0.03236252,736,62.0194,1543,7996,4641,9294,13,2158.592154737601
8860,9,7.785,9185,0.139835844,1136,104.7306,1548,7996,4641,9294,18,4272.911549072676
8861,9,8.76,9185,0.049810328,858,129.2336,1559,4655,5583,1559,35,7966.262987059149
8862,9,16.35,9185,0.068466049,2013,197.1426,1543,7996,4641,9294,13,6983.192590462573
8863,9,11.5,9185,0.073178424,2013,189.153,1546,4655,5583,1546,11,6917.323283083561
8864,9,15.2,9185,0.113535259,726,36.0848,1543,7996,4641,9294,13,1242.911178859179
8865,9,19.35,9185,0.026222599,2013,169.0474,1550,4655,3980,9294,21,6704.145442148647
8866,10,19.5,5019,0.0805070501,726,233.1958,1550,7996,3980,9294,23,10764.698006831764
8867,9,16.1,5019,0.01361686,2013,107.2596,1550,4655,3980,9294,21,4226.52675876053
8868,9,8.575,9185,0.023770288,726,107.728,1559,4655,5583,1559,35,6627.904186047907
8869,9,18.5,5019,0.045720935,1136,145.6102,1543,7996,4641,9294,13,5135.5787115438325
8870,8,20.85,9185,0.097145513,269,223.8746,1559,4655,5583,1559,35,13909.903533540308
8871,10,15.1,5019,0.099858247,2013,146.4786,1550,7996,3980,9294,23,6709.348117811296
8872,9,17.25,5019,0.047339698,1989,96.5068,1550,4655,3980,9294,21,3789.898790691738
8873,9,19.0,9185,0.129596025,1548,190.5872,1548,7996,4641,9294,18,7851.813884311718
8874,9,10.6,5019,0.033024663,186,49.3008,1553,1553,5583,9294,33,1875.2905425745587
8875,9,19.0,9185,0.195963464,1426,105.1622,880,7996,3980,1805,35,587.6781040362858
8876,9,15.2,9185,0.112875322,726,37.2848,1550,7996,4641,9294,16,1431.4726305968347
8877,10,5.845,5019,0.104930609,1426,212.3218,1553,1553,5583,9294,33,8255.030994890869
8878,8,6.57,9185,0.097275225,1548,192.682,1546,4655,5583,1546,11,7045.730027998456
8879,9,21.1,9185,0.010623794,1548,235.4958,1548,7996,4641,9294,18,9768.380484332414
8880,10,4.88,5019,0.134248297,1086,54.9298,1543,7996,4641,9294,13,1904.4009000350138
8881,9,19.35,9185,0.033139916,736,175.4738,1550,4655,3980,9294,21,6960.952887225046
8882,8,11.1,9185,0.044786137,1989,173.4054,1553,1553,5583,9294,33,6727.885605534209
8883,9,19.35,9185,0.197679823,1989,224.6088,925,7996,5583,1805,22,1295.6411858810889
8884,10,9.395,5019,0.171042873,2013,139.9838,1550,7996,4641,9294,16,5486.812258979159
8885,8,8.1,5019,0.019764765,1084,86.6198,1550,7996,4641,9294,16,3379.010029660899
8886,10,9.1,9185,0.080455726,1548,47.3718,1548,7996,4641,9294,18,1909.670922910382
8887,9,9.395,5019,0.109540783,726,41.9112,1546,4655,5583,1546,11,1495.175232732417
8888,10,6.59,9185,0.026291649,1548,121.7098,1546,4655,5583,1546,11,4425.674954836255
8889,9,15.6,9185,0.173299972,2013,113.3518,1546,4655,5583,1546,11,4106.440544192903
8890,9,20.85,9185,0.021325759,2013,104.6306,1550,7996,4641,9294,16,4093.5961216062087
8891,9,17.7,5019,0.042441097,1426,163.221,1553,1553,5583,9294,33,6327.050554929361
8892,9,12.35,5019,0.15421392011111112,736,158.8946,1550,7996,3980,9294,23,7283.251356215687
8893,8,11.0,5019,0.057381292,2013,241.2512,1543,7996,4641,9294,13,8575.468412004486
8894,10,6.26,5019,0.017277445,736,150.7366,880,7996,3980,1805,35,850.0706949637785
8895,10,19.0,9185,0.047249645,1548,126.7336,880,7996,3980,1805,35,711.7367627012094
8896,10,17.85,9185,0.046408928,736,153.5682,1559,4655,5583,1559,35,9493.518745941963
8897,9,15.1,5019,0.067456225,1989,257.5304,1543,7996,4641,9294,13,9161.714833145053
8898,8,10.3,9185,0.027315417,2013,98.7042,1550,7996,3980,9294,23,4500.442429092021
8899,9,7.035,9185,0.021972988,1426,264.091,1543,7996,4641,9294,13,9413.340031110483
8900,10,12.65,9185,0.059270332,1086,229.101,925,7996,5583,1805,22,1324.1545678769255
8901,10,15.15,9185,0.027936385,1086,151.1708,1543,7996,4641,9294,13,5338.5067824260395
8902,10,19.75,9185,0.033958586,1989,212.0902,1548,7996,4641,9294,18,8768.772905833657
8903,9,5.34,5019,0.005973153,1989,99.0358,1550,4655,3980,9294,21,3901.863494080057
8904,8,12.0,9185,0.033968012,1084,181.0976,1550,7996,4641,9294,16,7143.537022569008
8905,10,6.28,9185,0.027861814,726,85.5198,1543,7996,4641,9294,13,2992.555818426985
8906,9,16.0,9185,0.134564284,2013,42.7086,880,7996,3980,1805,35,235.3564640590808
8907,9,10.0,9185,0.099851786,1989,111.7544,1548,7996,4641,9294,18,4566.34006135004
8908,10,7.365,9185,0.280083047,1989,92.712,880,7996,3980,1805,35,516.8015113880231
8909,10,19.5,9185,0.026320247,1548,184.9608,925,7996,5583,1805,22,1066.544732115087
8910,10,10.695,5019,0.060665739,186,173.7712,1550,7996,3980,9294,23,7986.804501715615
8911,10,17.0,9185,0.052290474,858,122.873,1550,4655,3980,9294,21,4843.437658031636
8912,9,6.78,5019,0.140447292,1086,93.312,1548,7996,4641,9294,18,3799.9606050416646
8913,10,12.8,5019,0.079076331,1136,183.7608,1550,7996,3980,9294,23,8450.47303646993
8914,9,15.7,5019,0.030599358,1989,251.4724,1553,1553,5583,9294,33,9820.375738088378
8915,10,17.7,9185,0.051042366,1548,126.1678,1548,7996,4641,9294,18,5170.086389138643
8916,10,21.2,9185,0.123745045,1989,175.337,880,7996,3980,1805,35,988.5443496308945
8917,8,19.85,9185,0.04592756,2013,127.902,1543,7996,4641,9294,13,4501.598788076601
8918,8,16.25,5019,0.048975573,2013,151.0682,1550,7996,3980,9294,23,6929.753506704404
8919,9,9.395,5019,0.13177444,1426,87.7198,1550,4655,3980,9294,21,3434.7303427664415
8920,9,16.85,5019,0.059170157333333334,1989,111.0544,1548,7996,4641,9294,18,4540.527505888286
8921,8,7.485,9185,0.068788985,1989,110.8228,1559,4655,5583,1559,35,6811.509715505058
8922,9,10.1,9185,0.05630601,1548,117.1492,1546,4655,5583,1546,11,4252.793369391575
8923,8,12.15,9185,0.025864429,269,121.844,1550,7996,3980,9294,23,5574.768538836509
8924,10,10.895,9185,0.02704266,280,49.4666,1550,7996,4641,9294,16,1911.552017017527
8925,9,11.5,5019,0.124994714,1426,100.5358,1559,4655,5583,1559,35,6164.530566703156
8926,10,6.75,5019,0.189512493,1136,97.7752,880,7996,3980,1805,35,545.7828146444502
8927,9,17.1,9185,0.038737554,1548,164.7842,1550,7996,3980,9294,23,7571.92738341014
8928,10,19.75,9185,0.012445941,2013,187.8872,1550,7996,4641,9294,16,7425.935168552781
8929,9,15.85,9185,0.05740255,1989,53.0956,1550,4655,3980,9294,21,2064.625738522196
8930,10,14.85,9185,0.018609305,1084,187.1214,1548,7996,4641,9294,18,7727.23810534124
8931,9,16.25,9185,0.078327268,1084,90.9804,1548,7996,4641,9294,18,3706.4621520442624
8932,10,15.1,9185,0.093464804,1548,140.8496,925,7996,5583,1805,22,807.2346852501437
8933,9,16.35,9185,0.090702992,1548,195.111,1550,4655,3980,9294,21,7742.494090451656
8934,10,13.15,9185,0.024751688,1548,178.2686,1546,4655,5583,1546,11,6522.734522459824
8935,8,7.71,5019,0.0667322,1989,56.2956,1548,7996,4641,9294,18,2276.2992426861556
8936,10,14.85,9185,0.018647294,1084,187.5214,1546,4655,5583,1546,11,6869.5333206354535
8937,10,8.775,9185,0.021603383,2013,112.2228,1550,7996,3980,9294,23,5129.042941897518
8938,10,11.6,9185,0.065799906,858,101.1042,880,7996,3980,1805,35,565.4867568119043
8939,9,8.1,9185,0.09496884266666666,2013,213.2902,1550,4655,3980,9294,21,8475.489758169306
8940,9,8.775,9185,0.109890489,1136,45.0428,1550,7996,4641,9294,16,1734.6525014341041
8941,9,11.6,5019,0.017093789,1989,224.0404,880,7996,3980,1805,35,1271.558321191911
8942,10,20.7,9185,0.16898615,1084,184.2266,1559,4655,5583,1559,35,11402.017762095664
8943,8,15.5,5019,0.026302004,2013,102.7332,1550,7996,3980,9294,23,4687.402195655993
8944,9,15.1,5019,0.105155137,2013,43.2796,1559,4655,5583,1559,35,2618.6638738107326
8945,9,7.785,9185,0.088708388,2013,65.051,1550,7996,3980,9294,23,2941.456135956465
8946,9,6.635,5019,0.00632491,1086,119.1098,1550,7996,4641,9294,16,4677.574633325898
8947,10,17.75,5019,0.029629236,2013,140.1838,1553,1553,5583,9294,33,5423.430598844238
8948,9,12.15,9185,0.064924087,280,251.204,1546,4655,5583,1546,11,9230.040063011882
8949,9,10.1,9185,0.167123591,726,243.5512,1550,7996,4641,9294,16,9631.933894026022
8950,10,13.35,9185,0.017813048,1136,77.0012,1550,4655,3980,9294,21,3016.970379083536
8951,7,18.85,9185,0.04045348,1548,247.0144,1548,7996,4641,9294,18,10235.309551202401
8952,8,21.1,5019,0.161370557,2013,64.0168,1553,1553,5583,9294,33,2440.002379773802
8953,8,6.305,5019,0.123617286,1989,93.5436,1546,4655,5583,1546,11,3379.9529946604725
8954,10,6.63,5019,0.104021582,1086,164.85,1550,7996,3980,9294,23,7564.773185856472
8955,10,12.1,9185,0.067549872,2013,178.3002,925,7996,5583,1805,22,1026.2077571128784
8956,9,7.26,9185,0.01441152,736,118.415,1553,1553,5583,9294,33,4573.330989185398
8957,10,9.5,5019,0.010961524,1989,184.4608,1546,4655,5583,1546,11,6760.536287998625
8958,9,15.6,9185,0.087294906,1989,219.1798,1559,4655,5583,1559,35,13615.554490775687
8959,10,16.75,5019,0.014338639,736,75.7038,925,7996,5583,1805,22,430.66530722886097
8960,10,7.365,9185,0.159834724,1989,92.512,1553,1553,5583,9294,33,3547.0808671907657
8961,8,15.7,5019,0.008753653,736,205.698,1548,7996,4641,9294,18,8516.08133962652
8962,9,17.2,5019,0.012061003,1084,166.4184,1546,4655,5583,1546,11,6088.395646251965
8963,9,6.195,5019,0.109596256,1086,118.8098,1548,7996,4641,9294,18,4858.789367692175
8964,10,21.2,9185,0.0666859169,1989,176.137,1550,4655,3980,9294,21,6981.006225080228
8965,9,6.785,5019,0.042047755,736,44.6112,1550,4655,3980,9294,21,1730.5964633975939
8966,8,13.6,5019,0.049791265,1426,108.7912,1546,4655,5583,1546,11,3945.344188211329
8967,8,8.85,9185,0.054086343,2013,182.2292,1546,4655,5583,1546,11,6662.8797052341315
8968,10,15.6,5019,0.035476594,1989,112.4518,1553,1553,5583,9294,33,4334.07532568916
8969,8,16.75,9185,0.060534179,1136,169.4106,1550,7996,4641,9294,16,6670.097340056709
8970,9,14.15,9185,0.034874689,1989,242.2828,1550,7996,3980,9294,23,11203.856518276554
8971,9,15.6,9185,0.066403009,280,186.6924,1559,4655,5583,1559,35,11571.872898915488
8972,8,6.575,5019,0.075815345,416,144.6444,1546,4655,5583,1546,11,5266.621184941719
8973,10,5.98,9185,0.072915282,2013,145.1418,925,7996,5583,1805,22,832.518298929997
8974,10,5.63,5019,0.041077066,736,106.5306,925,7996,5583,1805,22,608.4947475883639
8975,10,20.7,9185,0.169808455,1084,183.4266,1550,7996,3980,9294,23,8426.04587092025
8976,10,11.0,9185,0.106435421,416,125.7046,1543,7996,4641,9294,13,4417.946040891181
8977,10,6.03,9185,0.022749737,1136,175.7028,1548,7996,4641,9294,18,7246.370411945283
8978,9,18.6,9185,0.152029528,186,99.3358,1550,7996,4641,9294,16,3872.780025603794
8979,8,18.2,5019,0.01214561,2013,59.7904,1559,4655,5583,1559,35,3647.259173009523
8980,9,10.3,5019,0.011124197,1989,87.454,1550,7996,4641,9294,16,3414.7609117360666
8981,9,20.25,5019,0.018834342,2013,222.3772,1550,4655,3980,9294,21,8862.095645961748
8982,10,16.7,5019,0.0634956989,1086,99.6384,1550,4655,3980,9294,21,3913.317061460091
8983,9,7.315,9185,0.015289106,1989,151.134,1553,1553,5583,9294,33,5859.446699047359
8984,9,10.1,9185,0.056394771,1548,115.9492,1543,7996,4641,9294,13,4073.3352362708374
8985,10,9.42,5019,0.045793394,1426,61.3194,1550,4655,3980,9294,21,2390.6745383067773
8986,9,6.135,5019,0.079650513,1086,150.1366,1546,4655,5583,1546,11,5469.5041581551
8987,9,17.75,9185,0.030359318,280,181.166,1559,4655,5583,1559,35,11235.922538974513
8988,10,13.15,9185,0.04316119,1548,176.4686,880,7996,3980,1805,35,996.4615577169412
8989,9,20.5,9185,0.020721583,2013,91.183,1543,7996,4641,9294,13,3195.310492009734
8990,9,13.85,9185,0.031515822,280,37.948,1543,7996,4641,9294,13,1310.4409699820756
8991,9,12.6,5019,0.073858923,1136,253.2356,1553,1553,5583,9294,33,9878.430489765713
8992,10,20.85,5019,0.056785107,416,102.2648,1543,7996,4641,9294,13,3585.3166330273752
8993,9,15.7,9185,0.07167577544444444,1086,250.6724,1550,4655,3980,9294,21,9990.68456256818
8994,9,19.7,9185,0.041908424,1426,109.5912,1546,4655,5583,1546,11,3975.7616701264024
8995,9,12.15,5019,0.058377105,2013,160.6552,1553,1553,5583,9294,33,6223.290292336823
8996,10,15.85,5019,0.184169331,1426,38.6506,925,7996,5583,1805,22,216.75433106224543
8997,10,16.1,5019,0.279663801,1426,35.6558,880,7996,3980,1805,35,195.7249290353015
8998,10,14.0,5019,0.042042857,1989,53.864,1548,7996,4641,9294,18,2177.807983901494
8999,9,15.5,5019,0.100765839,2013,196.0768,1550,7996,3980,9294,23,9023.258160977377
9000,9,11.3,9185,0.007291207,736,196.8426,1550,4655,3980,9294,21,7839.299007268379
9001,9,9.5,5019,0.182980378,1084,80.496,880,7996,3980,1805,35,447.94878145404266
9002,10,5.695,5019,0.06606472840000001,416,256.4988,925,7996,5583,1805,22,1484.9826215814844
9003,8,16.0,9185,0.057175809,1136,223.5404,1548,7996,4641,9294,18,9243.404650969765
9004,9,8.6,9185,0.06969924,1548,92.6146,1546,4655,5583,1546,11,3348.4720410025234
9005,8,20.2,5019,0.120667057,1989,94.6752,1559,4655,5583,1559,35,5799.853544510723
9006,9,7.475,9185,0.148751515,2013,241.8854,1550,4655,3980,9294,21,9625.328363419923
9007,10,9.5,5019,0.133296733,1426,229.8668,1543,7996,4641,9294,13,8155.046770119622
9008,8,13.65,5019,0.013111823,2013,113.2834,1543,7996,4641,9294,13,3986.141855850976
9009,8,12.1,9185,0.115052659,1086,222.6114,1550,4655,3980,9294,21,8849.648969353306
9010,9,6.425,9185,0.093644428,2013,174.3712,1548,7996,4641,9294,18,7176.671472102381
9011,9,7.39,9185,0.092971061,1548,252.4066,1548,7996,4641,9294,18,10450.473303944096
9012,9,6.775,9185,0.105245865,1548,81.925,1550,7996,3980,9294,23,3717.3529605815966
9013,9,6.965,9185,0.028664878,1548,159.0604,1546,4655,5583,1546,11,5808.094020466776
9014,9,17.5,9185,0.026142114,1989,256.3356,1550,7996,3980,9294,23,11869.126921562462
9015,9,16.6,9185,0.027635129,1548,178.8344,1548,7996,4641,9294,18,7375.65726002529
9016,9,11.65,5019,0.075786047,1989,85.3908,1553,1553,5583,9294,33,3273.165732937149
9017,10,19.6,5019,0.214306131,1989,166.7816,925,7996,5583,1805,22,957.3693384790548
9018,9,16.25,9185,0.057118149,2013,124.8046,1559,4655,5583,1559,35,7687.497157908242
9019,8,16.6,9185,0.102967068,2013,118.8466,1550,7996,4641,9294,16,4649.298885261629
9020,9,17.1,9185,0.038549965,1548,164.2842,1559,4655,5583,1559,35,10169.578043455338
9021,10,17.7,9185,0.087945039,1136,183.3292,1550,4655,3980,9294,21,7267.987647203122
9022,8,16.25,5019,0.048934817,2013,153.0682,1553,1553,5583,9294,33,5926.212647364547
9023,9,11.6,9185,0.040945898,726,142.9154,1550,7996,3980,9294,23,6551.529788642074
9024,9,9.6,5019,0.023788808,1989,187.8872,925,7996,5583,1805,22,1083.8426910151288
9025,8,10.395,5019,0.029861927,1136,86.6514,1553,1553,5583,9294,33,3326.5035929627456
9026,10,6.86,9185,0.036611419,1548,230.201,1548,7996,4641,9294,18,9529.123101069097
9027,9,7.35,9185,0.028589521,2013,42.0454,1550,7996,4641,9294,16,1620.408289937814
9028,9,8.8,9185,0.071720362,1989,210.6612,1546,4655,5583,1546,11,7717.441911712911
9029,10,7.905,9185,0.09203683,1426,110.5254,925,7996,5583,1805,22,630.9899653688715
9030,9,10.0,9185,0.099649694,1989,113.7544,1550,7996,3980,9294,23,5189.315233321322
9031,8,12.35,9185,0.099274751,2013,115.2518,1559,4655,5583,1559,35,7084.638996334647
9032,8,15.35,9185,0.020368186,726,216.9508,1548,7996,4641,9294,18,8979.275812536152
9033,9,19.85,9185,0.176712457,2013,222.9772,1546,4655,5583,1546,11,8166.019877517991
9034,9,17.75,9185,0.034949223,1136,250.275,1543,7996,4641,9294,13,8907.519003742513
9035,9,10.695000000000002,9185,0.093315935,1426,58.7904,880,7996,3980,1805,35,325.81134949740465
9036,10,16.6,9185,0.0163024,858,109.5596,1543,7996,4641,9294,13,3851.892472888298
9037,10,5.735,9185,0.05704978,2013,175.037,1550,4655,3980,9294,21,6938.190877514529
9038,10,6.55,5019,0.034674522,416,157.5288,1548,7996,4641,9294,18,6481.701967937473
9039,10,8.68,9185,0.015470159,1426,100.4384,880,7996,3980,1805,35,562.8164212568191
9040,10,7.35,5019,0.014362412,2013,241.1512,1550,7996,4641,9294,16,9567.558518779504
9041,10,8.115,5019,0.032224086,1084,154.8972,1548,7996,4641,9294,18,6372.334337739329
9042,9,15.6,9185,0.153585858,1989,221.1798,880,7996,3980,1805,35,1251.300509755453
9043,8,8.05,5019,0.165013572,1136,113.2518,1548,7996,4641,9294,18,4625.336232059862
9044,9,7.935,9185,0.017226149,1136,48.635,1546,4655,5583,1546,11,1743.6071514544903
9045,10,17.25,9185,0.107041738,1426,41.2822,1550,7996,3980,9294,23,1852.6110412592393
9046,8,8.26,5019,0.03249201,726,124.773,1550,4655,3980,9294,21,4922.748350773511
9047,10,5.845,5019,0.104509448,1426,214.7218,1559,4655,5583,1559,35,13330.933129975228
9048,10,15.0,5019,0.077636468,736,236.2248,1559,4655,5583,1559,35,14694.435249089389
